赵庆华,副主任医师,上海市第一人民医院,骨科,各种脊柱常见及疑难疾病的常规与微创手术治疗，对颈椎病、颈椎后纵韧带骨化症、颈椎管狭窄症、胸椎间盘突出症、胸椎黄韧带骨化症、腰椎间盘突出症、腰椎滑脱症、腰椎管狭窄症、脊柱侧弯、脊柱肿瘤、脊柱结核及脊柱外伤等各类脊柱疾患手术治疗具有丰富的经验。
司海朋,主任医师,山东大学齐鲁医院,脊柱外科,1.脊柱脊髓相关疾病，包括颈椎病，腰椎间盘突出、腰椎滑脱、颈胸腰椎管狭窄、脊柱侧弯、后凸、脊柱结核，脊柱骨折脊髓损伤、椎体成形术 2.骨关节退行性疾病的手术治疗。3骨质疏松相关疾病。
沈晓龙,副主任医师,上海长征医院,脊柱外科,颈椎病、颈椎后纵韧带骨化症；腰椎间盘突出症、腰椎管狭窄症；脊柱畸形、脊柱骨折创伤及结核、感染手术；腰椎微创手术等。
姜亮,主任医师,北京大学第三医院,骨科,1. 颈椎病（脊髓型 神经根型）
王建军,主任医师,北京中医药大学东直门医院,骨科,颈椎病，腰椎间盘突出症，骨性关节炎等微创治疗。在颈腰椎疾病，退行性关节炎，肩周炎，骨折的中西医结合治疗方面经验丰富。治疗中坚持阶梯治疗，善用宫廷正骨理筋手法配合药物治疗骨伤科疾病；运用等离子髓核消融术、微创截骨保膝术等微创技术治疗颈肩腰腿痛疾病经验丰富；可熟练开展颈椎、腰椎、关节、创伤等各类骨科手术。
孙浩林,副主任医师,北京大学第一医院,骨科,颈腰椎疾病的微创手术治疗；脊柱侧弯畸形、脊柱后凸畸形的矫形治疗；骨质疏松症的系统化诊疗
党礌,副主任医师,北京大学第三医院,骨科,颈椎病、腰椎管狭窄症、腰椎间盘突出症等各类脊柱退行性疾病；腰椎滑脱症；脊柱骨折；脊柱肿瘤
赵庆华,副主任医师,上海市第一人民医院,骨科,各种脊柱常见及疑难疾病的常规与微创手术治疗，对颈椎病、颈椎后纵韧带骨化症、颈椎管狭窄症、胸椎间盘突出症、胸椎黄韧带骨化症、腰椎间盘突出症、腰椎滑脱症、腰椎管狭窄症、脊柱侧弯、脊柱肿瘤、脊柱结核及脊柱外伤等各类脊柱疾患手术治疗具有丰富的经验。
刘辰君,主治医师,北京大学人民医院,脊柱外科,腰椎间盘突出症的微创手术治疗，腰椎管狭窄症，腰椎滑脱症，颈椎病，胸腰椎骨折，脊柱侧弯等疾病的诊治
宁尚龙,副主任医师,天津医院,脊柱外科,1. 脊柱畸形（青少年特发性脊柱侧弯、成人退变性脊柱畸形、半椎体、强直性脊柱炎后凸畸形）
吴奉梁,主任医师,北京大学第三医院,骨科,专业：脊柱外科。
周华,副主任医师,北京大学第三医院,骨科,脊柱手术1.脊髓型颈椎病，神经根型颈椎病2.腰椎间盘突出 腰椎管狭窄腰椎滑脱 3. 颈椎肿瘤，胸椎肿瘤，腰椎肿瘤，骶尾椎肿瘤，脊柱转移瘤。4. 脊柱椎体骨质疏松压缩骨折5. 胸椎管狭窄6.  脊柱骨折 脱位7.脊柱感染、脊柱结核
张涛,副主任医师,上海市第六人民医院,骨科-脊柱外科,1.颈椎病、颈椎间盘突出、颈椎骨折脱位脊髓损伤、颈椎后纵韧带骨化
蔚建鲁,主治医师,山东大学齐鲁医院,骨科,颈椎病，腰椎间盘突出，腰椎滑脱，腰椎管狭窄，胸椎管狭窄，椎管内肿瘤
刘新宇,主任医师,山东大学齐鲁医院,脊柱外科,脊柱畸形、腰椎间盘突出症、腰椎管狭窄症、腰椎滑脱、颈椎病、胸椎管狭窄症、脊柱骨折及脊柱结核等脊柱疾病的微创及常规手术治疗。
司海朋,主任医师,山东大学齐鲁医院,脊柱外科,1.脊柱脊髓相关疾病，包括颈椎病，腰椎间盘突出、腰椎滑脱、颈胸腰椎管狭窄、脊柱侧弯、后凸、脊柱结核，脊柱骨折脊髓损伤、椎体成形术 2.骨关节退行性疾病的手术治疗。3骨质疏松相关疾病。
张志山,主任医师,北京大学第三医院,骨科,脊柱与四肢创伤及颈腰椎病，包括脊柱骨折脱位、四肢骨折的微创治疗、老年骨质疏松性骨折的微创治疗以及颈椎病、腰间盘突出症、腰椎滑脱、腰椎管狭窄症等脊柱疾病的诊断和治疗。
赵庆华,副主任医师,上海市第一人民医院,骨科,各种脊柱常见及疑难疾病的常规与微创手术治疗，对颈椎病、颈椎后纵韧带骨化症、颈椎管狭窄症、胸椎间盘突出症、胸椎黄韧带骨化症、腰椎间盘突出症、腰椎滑脱症、腰椎管狭窄症、脊柱侧弯、脊柱肿瘤、脊柱结核及脊柱外伤等各类脊柱疾患手术治疗具有丰富的经验。
陶惠人,主任医师,深圳大学总医院,脊柱骨病科,1. 腰椎疾病（腰椎管狭窄、腰椎滑脱、腰椎间盘突出） 2.腰椎微创手术（椎间盘镜手术，微创腰椎内固定）3.颈椎病（脊髓型颈椎病，神经根型颈椎病）4.脊柱畸形
杨军林,主任医师,上海交通大学医学院附属新华医院,脊柱中心,脊柱侧弯、脊柱后凸，半椎体畸形等手术及保守治疗，脊柱肿瘤，小儿骨病、先天髋关节脱位等。
袁望舒,主管康复师,北京协和医院,物理医学康复科,特发性脊柱侧凸的保守治疗（可远程视频教学）
郭东,主任医师,首都医科大学附属北京儿童医院,骨科,擅长儿童及青少年脊柱侧弯，脊柱侧凸，寰枢椎脱位，脊柱肿瘤以及瘤样病变，脊柱外伤，脊柱损伤，颈椎畸形等。
马君,副主任医师,上海长征医院,脊柱外科,颈椎病、腰椎病等脊柱退变性疾病的保守、微创及手术治疗，脊柱侧弯的支具及手术治疗。
孙浩林,副主任医师,北京大学第一医院,骨科,颈腰椎疾病的微创手术治疗；脊柱侧弯畸形、脊柱后凸畸形的矫形治疗；骨质疏松症的系统化诊疗
沈峰,副主任医师,上海市养志康复医院,脊柱脊髓损伤康复科,脊柱脊髓损伤、脑损伤的整体康复，尤其对脊髓损伤后神经源性膀胱神经源性直肠有较丰富的诊治经验。
赵东升,副主任医师,西安市红会医院,神经外科,昏迷促醒，脑干出血，脊髓损伤瘫痪，脊髓肿瘤，脑肿瘤，脑积水，脊髓栓系，脊髓空洞，脑瘫，脑梗死，大小便功能障碍，脊膜膨出，三叉神经痛，面肌痉挛，顽固性疼痛，糖尿病足，下肢缺血疼痛，肘管综合征，腕管综合或者，腓总神经损伤 等的诊断与治疗
杜良杰,主任医师,中国康复研究中心(北京博爱医院),脊柱脊髓神经功能重建科,四肢矫形功能重建手术，痉挛手术治疗，褥疮手术治疗，脊髓损伤后自主控制排尿功能重建，颈椎病，腰椎病，脊柱创伤手术治疗。
奚健,副主任医师,中南大学湘雅医院,神经外科,颈肩痛、腰腿痛、肢体麻木乏力、大小便障碍和性功能障碍的脊柱脊髓疾患的微创治疗。
张涛,副主任医师,上海市第六人民医院,骨科-脊柱外科,1.颈椎病、颈椎间盘突出、颈椎骨折脱位脊髓损伤、颈椎后纵韧带骨化
赵庆华,副主任医师,上海市第一人民医院,骨科,各种脊柱常见及疑难疾病的常规与微创手术治疗，对颈椎病、颈椎后纵韧带骨化症、颈椎管狭窄症、胸椎间盘突出症、胸椎黄韧带骨化症、腰椎间盘突出症、腰椎滑脱症、腰椎管狭窄症、脊柱侧弯、脊柱肿瘤、脊柱结核及脊柱外伤等各类脊柱疾患手术治疗具有丰富的经验。
崔旭,主任医师,中国人民解放军总医院第八医学中心,骨科中心,颈椎间盘突出、颈椎病、脊柱结核、腰椎管狭窄、腰椎间盘突出、腰椎滑脱、脊柱骨折、脊柱感染、脊柱肿瘤、脊柱侧弯疾病的诊治。
许祖远,副主任医师,广州市胸科医院,骨科,各种脊柱结核及骨关节结核的诊断和治疗，各种部位淋巴结结核的诊断和治疗。
周春光,主治医师,四川大学华西医院,骨科-脊柱外科中心,颈肩痛、腰腿痛、腰椎滑脱、腰椎管狭窄、腰椎间盘突出、颈椎病、颈椎间盘突出、颈椎管狭窄、脊柱结核、脊柱创伤、脊柱畸形（侧弯、后凸）
李宏键,主任医师,云南省第一人民医院,骨科,颈肩腰腿痛、椎间盘脱出、脊柱滑脱、椎管狭窄等；老年性骨质疏松、骨折的微创治疗。
王胜,主治医师,温州医科大学附属第二医院,脊柱外科,腰椎间盘突出症、腰椎管狭窄症、腰椎退变性滑移、颈椎病的诊治。擅长于腰椎间盘退变性疾病的介入性诊断和治疗，尤其是椎间盘造影、选择性神经根阻滞检查、椎间盘退变、膨出及突出各种微创治疗。近两年致力于MED，椎间孔镜，各种MISS内固定手术技术。
方海林,主治医师,陕西省结核病防治院,结核外科,擅长脊柱结核、肺结核、结核性胸膜炎、淋巴结核、腹腔结核、胸壁结核、生殖系统结核等的手术与保守治疗。
李萃萃,主治医师,中国人民解放军总医院第七医学中心,神经外科,脊髓肿瘤，脊髓栓系，脊柱裂，脊髓纵裂，脊髓空洞，骶管囊肿，小脑扁桃体下疝畸形，脑积水，脑肿瘤，脑梗塞，脑外伤，脑出血等神经系统疾病以及小儿神经系统先天性疾病，小儿脑瘫，脑积水，脑外伤，脑肿瘤等神经系统相关疾病
修波,主任医师,中国人民解放军总医院第七医学中心,神经外科,脊柱裂、脊膜膨出、脊髓拴系、脊髓纵裂、脊髓空洞、小脑扁桃体下疝畸形、骶管囊肿、椎管内肿瘤、颈椎病、椎间盘突出、椎管狭窄、环枢椎脱位、脊柱侧弯、痉挛性斜颈、骶神经发育不良、神经源性膀胱、尿失禁、顽固性便秘、顽固性肢体疼痛、脑积水、脑肿瘤等。
王杭州,副主任医师,苏州大学附属儿童医院,神经外科,儿童中线深部位脑肿瘤，包括鞍区、基底节区、松果体区、小脑、脑干肿瘤的手术和综合治疗；
尚爱加,主任医师,中国人民解放军总医院第一医学中心,神经外科,椎管内肿瘤（脊髓肿瘤），颈椎病，腰间盘突出，小脑扁桃体下疝畸形（Chiari畸形）、脊髓空洞症、骶管囊肿，脊柱裂，藏毛窦，尤其擅长神经电生理监测下微创和显微手术治疗脊髓拴系综合征，脊髓脂肪瘤，脊髓纵裂，脊髓脊膜膨出等神经系统疾病
付明翠,副主任医师,苏州大学附属儿童医院,泌尿外科,擅长神经源性膀胱的诊治，接受系统尿流动力学培训，熟练掌握尿流动力学检查及分析。擅长小儿泌尿外科常见疾病的的腹腔镜微创诊治，包括包茎、鞘膜积液、腹股沟斜疝、肾积水、尿道下裂、肾脏肿瘤等。
陶惠人,主任医师,深圳大学总医院,脊柱骨病科,1. 腰椎疾病（腰椎管狭窄、腰椎滑脱、腰椎间盘突出） 2.腰椎微创手术（椎间盘镜手术，微创腰椎内固定）3.颈椎病（脊髓型颈椎病，神经根型颈椎病）4.脊柱畸形
王超,主任医师,北京大学第三医院,骨科,手术治疗寰枢椎（即高位颈椎或称第1、2颈椎）疾病，颅底凹陷症。
王圣林,主任医师,北京大学第三医院,骨科,寰枢椎疾患实施微创治疗：齿突骨折、寰枢椎骨折；寰枢关节不稳或脱位；斜颈；针对严重颅椎交界区骨畸形、骨缺损，设计新技术方法解决了治疗空白
尹一恒,副主任医师,中国人民解放军总医院第一医学中心,神经外科,擅长颈胸腰椎间盘突出、肿瘤、血管病、脊柱畸形病变的外科治疗，尤其在颈椎病、腰椎间盘突出症、脊髓空洞症、脊柱脊髓肿瘤、小脑扁桃体下疝、骶管囊肿、脊髓拴系的微创及显微外科治疗方面有丰富的经验；对寰枢椎脱位、颈椎损伤、颅底陷入症、颅颈交界畸形等高危疾病采用后路直接复位技术或结合前路经口微创技术大大提高了治疗有效率，降低了并发症。
段婉茹,副主任医师,首都医科大学宣武医院,神经外科,颈椎病，寰枢椎脱位，椎管内肿瘤，脊柱疼痛，腰椎间盘突出，颅底凹陷，后纵韧带骨化，颈椎管狭窄，腰椎管狭窄，脊髓肿瘤，脊柱肿瘤，脊髓损伤
陈赞,主任医师,首都医科大学宣武医院,神经外科,显微外科技术治疗颈椎病，寰枢椎脱位，腰椎间盘突出症，腰椎管狭窄，椎管内肿瘤，脊髓肿瘤，脊髓空洞症，小脑扁桃体下疝
沈晓龙,副主任医师,上海长征医院,脊柱外科,颈椎病、颈椎后纵韧带骨化症；腰椎间盘突出症、腰椎管狭窄症；脊柱畸形、脊柱骨折创伤及结核、感染手术；腰椎微创手术等。
黄玉成,副主任医师,武汉市第四医院,骨科,黄玉成，男，副主任医师。从事骨科临床工作十余年，擅长下肢创伤及关节疾病的诊断和治疗，特别是对股骨近段骨折的微创治疗，膝、踝关节周围骨折的治疗，髋膝关节骨病的诊断和治疗有深入的研究。
范丰川,主治医师,北京积水潭医院,创伤骨科,创伤骨科 四肢骨折
陈华,主任医师,中国人民解放军总医院第一医学中心,骨科,关节畸形矫正；陈旧骨折、骨不连、骨感染；骨折微创手术；血管肌腱功能重建；跟腱断裂的微创治疗；微创截骨治疗骨质增生。
韩培,主任医师,上海市第六人民医院,骨科,骨髓炎，骨不连，骨科手术后感染、创伤骨折及其并发症，包括畸形愈合、骨和软组织感染、骨及软组织缺损等
陆九州,副主任医师,复旦大学附属华山医院,手外科,"肘、腕关节及前臂损伤与疾病；各种手部骨关节外伤与畸形,各种难治性骨不连及畸形愈合，周围神经损伤修复及后期功能重建"
缪明远,主治医师,上海儿童医学中心,骨科,膝关节运动损伤和畸形（髌骨脱位，半月板损伤，盘状半月板和交叉韧带损伤），髋关节发育异常和畸形（发育性髋脱位，畸形性髋脱位），骨和软组织肿瘤和儿童青少年骨折微创治疗
杨剑云,主任医师,复旦大学附属华山医院,手外科,"臂丛神经损伤,周围神经卡压和损伤，手，腕，肘部骨关节疾病，周围神经系统肿瘤，风湿后上肢畸形，各类上肢肿瘤，手外伤，手指延长等疾病的治疗"
薛云皓,副主任医师,北京积水潭医院,手外科,周围神经损伤、手部疾患与先天畸形、拇手指再造、手功能重建、骨与软组织缺损修复。
赵强,副主任医师,苏州瑞华骨科医院,手外科,四肢神经损伤和神经卡压后的手麻和肌肉萎缩、肌腱损伤、手外伤、腱鞘炎（疼痛、手僵）、外伤后手功能障碍（手指伸屈不灵活）、锤状指（手指末节屈曲畸形）、肌腱粘连、关节僵硬、手部功能（重建）、手部畸形、四肢神经卡压、手指神经损伤、手指肌腱损伤、手指再造、上肢肿物。
王海华,副主任医师,北京积水潭医院,手外科,手部腕部骨折与关节损伤的修复，手部畸形和肿瘤的诊治。如，桡骨远端骨折，掌骨骨折，指骨骨折，关节韧带损伤，腕关节骨折脱位，舟骨骨折，尺骨撞击，月骨坏死，手部腕部关节炎，先天性和外伤后畸形，手部骨和软组织肿物，腕管综合征等。
张成钢,副主任医师,复旦大学附属华山医院,手外科,车祸/外伤导致的上肢功能障碍--臂丛神经损伤；臂丛神经肿瘤；手部发麻肌肉萎缩--周围神经卡压包括 腕管综合征，肘管综合征，胸廓出口综合征等；上肢神经炎，上肢神经损伤修复及功能重建，手部骨折，上肢肿瘤，肌腱损伤，腱鞘炎……
虞聪,主任医师,复旦大学附属华山医院,手外科,1.臂丛神经损伤和周围神经损伤的诊治。
方有生,主任医师,复旦大学附属华山医院,手外科,手部及足部先天性畸形（包括多指、并指、短指、缺指、屈曲畸形、骨关节畸形等等），上肢骨关节损伤和疾病，神经损伤与疾病，手部及上肢外伤后的功能重建
郭阳,主任医师,北京积水潭医院,手外科,手外伤及腕关节损伤：手部骨折神经损伤、舟骨骨折、月骨坏死、三角纤维软骨损伤、尺骨撞击综合征，小儿手部先天畸形：拇指发育不良、桡侧拐棒手，产瘫及臂丛神经损伤、周围神经损伤，手部骨病：拇指关节炎及腕关节创伤后关节炎、骨关节炎、类风湿性关节炎。
张立山,副主任医师,山东省立医院,手足外科,手足先天畸形（并指，并趾，多指，多趾，巨指，裂手，拇指发育不良，束带等）的矫形重建，手足外伤（断指，断肢，骨折，神经损伤，血管损伤，皮肤缺损）急救，肢体外伤后创面、骨髓炎、功能障碍的综合治疗，手足部肿瘤（黑色素瘤，骨肿瘤，腱鞘巨细胞瘤，腱鞘囊肿，血管球瘤等）、周围神经病变（腕管综合征，神经纤维瘤，神经鞘瘤，各种神经卡压）的诊治，手指缺损再造。
吴剑平,主治医师,广州市妇女儿童医疗中心,骨科,先天性手足畸形如先天性拇指多指畸形、并指（趾）、马蹄内翻足等；发育性髋关节脱位；儿童股骨头坏死(Perthes’病)；斜颈；脊柱侧弯；四肢骨折如肱骨髁上骨折、肱骨外髁骨折等。
侯春梅,主任医师,北京积水潭医院,手外科,四肢周围神经损伤、四肢皮肤缺损的治疗，手部皮肤、神经、血管、肌腱的修复与功能重建，手部烧伤后的晚期整形与功能重建，手部先天畸形的矫形，手部各种骨折，骨关节疾患及肿瘤等
周晓康,副主任医师,河北省儿童医院,骨科,马蹄内翻足、多指并指、脑瘫、斜颈、髋脱位、化脓性关节炎、儿童骨折、O型腿、X型腿等小儿骨科疾病的诊治
黄玉成,副主任医师,武汉市第四医院,骨科,黄玉成，男，副主任医师。从事骨科临床工作十余年，擅长下肢创伤及关节疾病的诊断和治疗，特别是对股骨近段骨折的微创治疗，膝、踝关节周围骨折的治疗，髋膝关节骨病的诊断和治疗有深入的研究。
范丰川,主治医师,北京积水潭医院,创伤骨科,创伤骨科 四肢骨折
陈华,主任医师,中国人民解放军总医院第一医学中心,骨科,关节畸形矫正；陈旧骨折、骨不连、骨感染；骨折微创手术；血管肌腱功能重建；跟腱断裂的微创治疗；微创截骨治疗骨质增生。
韩培,主任医师,上海市第六人民医院,骨科,骨髓炎，骨不连，骨科手术后感染、创伤骨折及其并发症，包括畸形愈合、骨和软组织感染、骨及软组织缺损等
陆九州,副主任医师,复旦大学附属华山医院,手外科,"肘、腕关节及前臂损伤与疾病；各种手部骨关节外伤与畸形,各种难治性骨不连及畸形愈合，周围神经损伤修复及后期功能重建"
缪明远,主治医师,上海儿童医学中心,骨科,膝关节运动损伤和畸形（髌骨脱位，半月板损伤，盘状半月板和交叉韧带损伤），髋关节发育异常和畸形（发育性髋脱位，畸形性髋脱位），骨和软组织肿瘤和儿童青少年骨折微创治疗
陈华,主任医师,中国人民解放军总医院第一医学中心,骨科,关节畸形矫正；陈旧骨折、骨不连、骨感染；骨折微创手术；血管肌腱功能重建；跟腱断裂的微创治疗；微创截骨治疗骨质增生。
沈立启,主治医师,云南省第一人民医院,急诊创伤外科,踇外翻，平足，高弓足，足痛，周围神经损伤及其后遗症的诊治，臂丛神经损伤与疾病的诊治，骨折，骨创伤，断肢及断指再植再造，手及上肢疾病的诊治，脊柱脊髓损伤的诊治，四肢创伤，畸形及其后遗症的诊治，显微外科技术及皮肤缺失、皮瓣移植，四肢感染，上下肢先天畸形诊治。颈椎，胸椎，腰椎骨折，骨盆骨折，腰腿痛，腰椎间盘突出，腰椎管狭窄的相关疾病的诊治。修复重建领域相关疾病的诊治。
杨民,主任医师,皖南医学院弋矶山医院,骨科,腰椎滑脱、腰椎管狭窄症、腰椎间盘突出、腰椎侧弯、脊柱骨折的手术治疗；四肢复杂骨折的手术治疗；股骨头坏死、先天性髋关节脱位；髋、膝关节骨性关节炎及复杂膝关节内外翻的关节置换手术。
张鹏,副主任医师,山东省立医院,创伤骨科,骨科常见及疑难疾病的诊疗，擅长血管神经损伤、骨关节损伤、肩肘损伤、髋膝损伤、骨不连、骨髓炎、脊柱脊髓损伤、骨盆髋臼骨折等复杂手术；擅长骨质疏松症及老年骨科疾病的诊疗。
阳志军,主治医师,南华大学附属第一医院,创伤骨科,四肢创伤骨折与骨关节疾病的诊治，尤其是儿童骨折微创治疗。
周祖彬,副主任医师,上海市第六人民医院,骨科-创伤外科,擅长膝关节炎、骨关节炎、骨折、股骨头坏死、骨不连等各种骨关节疾病的诊治，尤其擅长人工关节置换手术、骨盆骨折、髋臼及复杂四肢骨与关节创伤性手术治疗
陈华,主任医师,中国人民解放军总医院第一医学中心,骨科,关节畸形矫正；陈旧骨折、骨不连、骨感染；骨折微创手术；血管肌腱功能重建；跟腱断裂的微创治疗；微创截骨治疗骨质增生。
韩培,主任医师,上海市第六人民医院,骨科,骨髓炎，骨不连，骨科手术后感染、创伤骨折及其并发症，包括畸形愈合、骨和软组织感染、骨及软组织缺损等
孟国林,副主任医师,西京医院,创伤骨科,四肢、骨盆复杂骨折、骨不连、畸形愈合、严重骨缺损；四肢关节骨关节炎、人工关节置换（髋、膝关节置换）；老年骨质疏松及并发骨折；四肢关节骨关节炎、人工关节置换（髋、膝关节置换）；股骨头坏死；急慢性骨髓炎；四肢各种畸形（先天性胫骨假关节、足下垂、马蹄内翻足、肢体短缩、不等长畸形等）。
干耀恺,主任医师,上海交通大学医学院附属第九人民医院,骨科,四肢创伤后遗症，足踝矫形，踇外翻治疗，平足畸形，高弓足，先天性马蹄内翻足，脑瘫或周围神经瘫的足踝部功能重建，以及足踝运动损伤，四肢创伤畸形的修复，骨软骨损伤的修复等。应用干细胞促进骨修复和再生，修复大段骨缺损，治疗骨不连，骨延迟愈合；应用创新技术进行腕管综合症的微创治疗，掌腱膜挛缩治疗。
康庆林,主任医师,上海市第六人民医院,骨科-修复重建科,一、儿童四肢畸形矫正，先天性手与上肢畸形矫正；二、成人骨折畸形愈合、骨折成角以及先天性肢体畸形的矫正与重建、脑瘫四肢畸形与肌肉挛缩的平衡处置、膝关节周围截骨等；三、四肢骨折后遗症（骨不连、骨缺损、骨髓炎、骨外露）；四、足踝畸形矫正、马蹄足、平足症、高弓足、短趾症以及各类足踝关节退变关节炎的截骨矫正；五、老年膝关节炎、膝关节疼痛、踝关节炎
陈华,副主任医师,上海市第六人民医院,骨科,糖尿病足，老烂脚，伤口不愈合，手外伤，骨折后遗症，骨不连，骨髓炎，关节僵硬，保膝手术，截肢手术，腱鞘炎，腱鞘囊肿，腕管、肘管、踝管综合征，周围神经卡压。
刘旭东,主任医师,上海市第六人民医院,骨科-运动医学科,主要从事骨科肩，膝关节疾病和运动性损伤的微创和保守治疗。擅长关节镜下微创治疗：膝关节半月板损伤的修补和缝合，尤其是复杂半月板撕裂的保留半月板治疗，前交叉韧带、后交叉韧带损伤的保留残端双束重建，内外侧副韧带损伤的修补和重建，髌骨脱位的复位矫形手术；肩关节周围炎（肩周炎）的关节清理手术，肩袖损伤修补和缝合，肩峰撞击症矫形手术，以及肩关节脱位和肩锁关节脱位的微创复位和稳定性重建手术。擅长膝关节退行性变（骨关节炎）的个性化治疗，从保守治疗到富血小板血浆（PRP）注射治疗，到关节镜下自体软骨移植，广泛的关节清理及保留膝关节的胫骨高位截骨至人工关节置换。
林霖,副主任医师,北京大学第三医院,运动医学科,侧重肩关节、膝关节等关节疾病的诊治，关节镜手术。例如肩袖损伤，肩关节脱位，膝关节前交叉韧带，后交叉韧带，半月板，关节软骨损伤的诊断和治疗。
李红川,副主任医师,西安市红会医院,运动医学诊疗中心,肩关节疾病的诊断和治疗，如肩关节疼痛、肩袖撕裂、肩袖疾病（如;钙化性肌腱炎等）肩峰撞击征、肩关节不稳(如：Bankart损伤、Hill-Sachs缺损等)。冻结肩（肩周炎）。SALP损伤（二头肌腱止点的前后盂唇损伤），二头肌腱不稳等诊治。网球肘、肘关节滑膜皱襞、肘关节剥脱性骨软骨炎、肘关节滑膜炎、肘关节关节炎及游离体等诊断治疗。膝关节的交叉韧带损伤、膝关节内外后侧不稳、髌骨复发性脱位和半月板损伤等疾病的诊断和治疗。
袁锋,副主任医师,上海市第六人民医院,骨科-运动医学科,擅长关节镜微创手术，擅长肩袖损伤缝合，肩周炎360度松解，半月板损伤特色修复，前后交叉韧带及多发韧带损伤超强重建，髌骨脱位微创二/三联术，腘窝囊肿微创切除，内外侧副韧带损伤，滑膜炎，肩关节习惯性脱位，膝关节骨关节炎，膝关节粘连，游离体，臀肌挛缩，踝关节韧带损伤等疾病的关节镜微创手术治疗；骨科疾病，关节疾病，运动损伤，膝关节损伤，肩关节损伤，踝关节损伤的诊治。国内关节镜手术最多的医生之一。
王锋,副主任医师,上海市第六人民医院,骨科-运动医学科,关节镜微创治疗肩、膝等疾病。如：肩袖损伤，冻结肩（肩周炎），肩关节习惯性脱位等疾病的诊断及治疗；膝关节半月板损伤，前、后交叉韧带损伤、髌骨脱位和各类滑膜炎等疾病的诊断及治疗。
刘闻欣,副主任医师,上海市第六人民医院,骨科-运动医学科,关节镜微创治疗肩、膝关节的运动损伤及其相关疾患。
王珂杰,副主任医师,常州市第一人民医院,骨科,运动医学及关节镜。肩、膝、髋、踝、肘关节疾病的诊治，四肢关节运动损伤修复。人工髋、膝、肩关节置换。关节周围骨折治疗。
陶可,主治医师,北京大学人民医院,骨关节科,擅长各种骨关节病的诊断与治疗，尤其髋膝踝各关节的早期保髋、保膝与保踝治疗。
何耀华,主任医师,上海市第六人民医院,骨科-运动医学科,肩关节脱位，肩袖损伤，盂唇损伤，SLAP损伤，肩峰撞击征，冻结肩（肩周炎），肱骨大结节撕脱骨折等关节镜下的肩关节疾病诊治，熟练掌握膝关节半月板损伤，前后十字韧带损伤，前后十字韧带止点撕脱骨折等疾病的治疗
董士奎,副主任医师,上海市第六人民医院,骨科-运动医学科,关节镜下微创治疗肩、膝、踝、肘、髋关节退行性变及运动损伤。其中肩关节病变包括 挛缩性肩关节囊周围炎(肩周炎)、肩峰撞击、肩袖损伤、肩关节脱位、肱二头肌肌腱炎、冈上肌腱钙化性肌腱炎等；膝关节病变包括 半月板损伤、盘状半月板、滑膜炎、关节内游离体、髌股关节炎、髌股关节脱位、前/后交叉韧带损伤、内/外侧副韧带损伤等；踝关节病变包括 踝关节撞击、游离体摘除、韧带损伤修复；肘关节增生退变、滑膜炎、黏连、游离体；髋关节滑膜炎、游离体、盂唇损伤、撞击综合症等。
尚西亮,副主任医师,复旦大学附属华山医院,运动医学科,擅长肩、肘、膝、踝关节疾病和运动损伤的诊治及关节镜手术治疗，如肩袖损伤、肩关节习惯性脱位、冻结肩、膝关节韧带损伤、半月板损伤、髌骨不稳、踝关节韧带损伤等的治疗。
刘闻欣,副主任医师,上海市第六人民医院,骨科-运动医学科,关节镜微创治疗肩、膝关节的运动损伤及其相关疾患。
王鸣军,主任医师,苏州大学附属第一医院,风湿病科,擅长对各种结缔组织病（如系统性红斑狼疮、干燥综合征、硬皮病、多肌炎、皮肌炎、混合性结缔组织病等）、各种关节炎（类风湿关节炎、强直性脊柱炎、骨关节炎、痛风等）、各类血管炎、自身免疫性肝病、骨质疏松、成人斯蒂尔病等风湿免疫性疾病的诊治有丰富的临床经验。
孙利,主任医师,复旦大学附属儿科医院,风湿科,过敏性紫癜，幼年特发性关节炎，系统性红斑狼疮，干燥综合征，皮肌炎，混合结缔组织病、难治性川崎病、风湿热、结节性多动脉炎，多发性大动脉炎、ANCA相关性血管炎、坏死性淋巴结炎、白塞病等小儿风湿性疾病。
顾建明,副主任医师,北京积水潭医院,矫形骨科,专攻股骨头坏死，特别擅长微创髋关节置换，老年性髋膝关节关节炎，罗圈腿，踝关节僵硬，马蹄足，拇外翻，下肢不等长，儿麻后遗症等下肢畸形
张来波,副主任医师,山东省立医院,骨关节外科,膝关节保膝HTO术，膝关节骨性关节炎、类风湿性关节炎、创伤性关节炎、股骨头坏死、先天性髋关节脱位及髋臼发育不良的关节置换术及翻修术。膝关节半月板损伤、交叉韧带损伤的微创关节镜治疗，肩袖损伤、肩峰撞击症、钙化性肩袖肌腱炎的微创肩关节镜治疗。
程文俊,副主任医师,武汉市第四医院,骨关节科,目前主要从事髋膝关节外科疾病（包括骨性关节炎、类风湿性关节炎、强直性脊柱炎、成人髋臼发育不良、股骨头坏死等）的诊断与治疗，尤专于人工髋膝关节关节置换、翻修手术；膝关节炎保膝手术（单髁置换术以及截骨手术）、早期股骨头坏死保髋手术。
